"Order id","Invoice No","Txn ID","Txn Date",Amount,"Request ID","Request Date",UTR,"Service Fee","Total tax","Net Amount","Bank Name","Issuing Bank",CGST,IGST,SGST
40491,17-18-02-515,3e473fa0490d0cd79a88,"2018-02-14 11:03:41",53100.00,4471763639,"2018-02-18 02:49:54",802173187500,674.37000,121.39000,52304.24000,CC,HDFC,0.00000,121.39000,0.00000
40614,17-18-02-544,b704394830d957da887b,"2018-02-15 12:59:08",23600.00,4473860731,"2018-02-18 02:49:54",802173187500,299.72000,53.95000,23246.33000,AXIB,,0.00000,53.95000,0.00000
40627,17-18-02-545,cd8e49bedc85673cc64a,"2018-02-15 15:31:27",41300.00,4474161309,"2018-02-18 02:49:54",802173187500,524.51000,94.41000,40681.08000,ICIB,,0.00000,94.41000,0.00000
40630,,fb58becce0dd5a823c92,"2018-02-15 16:16:32",17700.00,4474249495,"2018-02-18 02:49:54",802173187500,224.79000,40.46000,17434.75000,HDFB,,0.00000,40.46000,0.00000
40631,17-18-02-546,395f21c63061c5cfebf0,"2018-02-15 16:27:04",41300.00,4474257515,"2018-02-18 02:49:54",802173187500,524.51000,94.41000,40681.08000,ICIB,,0.00000,94.41000,0.00000
40646,17-18-02-551,cdfdfb8104458c157b98,"2018-02-15 22:24:59",11800.00,4474981343,"2018-02-18 02:49:54",802173187500,236.00000,42.48000,11521.52000,AMEX,AMEX,0.00000,42.48000,0.00000
40649,,4c2d913c46a99896c868,"2018-02-16 09:51:49",29500.00,4475333331,"2018-02-18 02:49:54",802173187500,309.75000,55.76000,29134.49000,VISA,ICICI,0.00000,55.76000,0.00000
40653,,45275f06c39893f55f81,"2018-02-16 10:59:01",17700.00,4475446689,"2018-02-18 02:49:54",802173187500,354.00000,63.72000,17282.28000,AMEX,AMEX,0.00000,63.72000,0.00000
40656,,039ce3d73bfee89b379f,"2018-02-16 11:07:28",29500.00,4475462041,"2018-02-18 02:49:54",802173187500,885.00000,159.30000,28455.70000,DINR,HDFC,0.00000,159.30000,0.00000
40660,17-18-02-553,d87dad3b0bdf76f36074,"2018-02-16 11:23:31",41300.00,4475493547,"2018-02-18 02:49:54",802173187500,433.65000,78.06000,40788.29000,MAST,YES,0.00000,78.06000,0.00000
40663,17-18-02-554,4a35a8a2daa1708e50b9,"2018-02-16 11:38:31",26550.00,4475523035,"2018-02-18 02:49:54",802173187500,278.78000,50.18000,26221.04000,MAST,CITI,0.00000,50.18000,0.00000
40665,17-18-02-555,86fc56b369bf1f0d75d0,"2018-02-16 11:53:44",35000.00,4475552067,"2018-02-18 02:49:54",802173187500,367.50000,66.15000,34566.35000,VISA,ICICI,0.00000,66.15000,0.00000
40671,17-18-02-556,8b76514f8ac4f3445ecd,"2018-02-16 12:26:37",11800.00,4475618503,"2018-02-18 02:49:54",802173187500,149.86000,26.97000,11623.17000,CC,RBL,0.00000,26.97000,0.00000
40674,,91d788348af119caf3bf,"2018-02-16 13:07:16",17700.00,4475701993,"2018-02-18 02:49:54",802173187500,224.79000,40.46000,17434.75000,CC,CITI,0.00000,40.46000,0.00000
40676,17-18-02-558,a377951d041d2779e696,"2018-02-16 13:25:38",11800.00,4475734477,"2018-02-18 02:49:54",802173187500,149.86000,26.97000,11623.17000,CC,AXIS,0.00000,26.97000,0.00000
40679,,185f5727cf07f057b064,"2018-02-16 14:15:47",17700.00,4475821127,"2018-02-18 02:49:54",802173187500,224.79000,40.46000,17434.75000,CC,SCB,0.00000,40.46000,0.00000
40681,17-18-02-559,fc7dbf436c2918ac450b,"2018-02-16 14:31:18",35400.00,4475847519,"2018-02-18 02:49:54",802173187500,449.58000,80.92000,34869.50000,CC,SBI,0.00000,80.92000,0.00000
40682,,f8e38598f095195b9d92,"2018-02-16 14:47:46",17700.00,4475876045,"2018-02-18 02:49:54",802173187500,224.79000,40.46000,17434.75000,CC,SBI,0.00000,40.46000,0.00000
40689,,40b6c9fe8880a2815ded,"2018-02-16 15:17:56",20000.00,4475926961,"2018-02-18 02:49:54",802173187500,400.00000,72.00000,19528.00000,AMEX,,0.00000,72.00000,0.00000
40692,,7a2dd45860e6504765b0,"2018-02-16 16:29:08",17700.00,4476050493,"2018-02-18 02:49:54",802173187500,224.79000,40.46000,17434.75000,CC,SBI,0.00000,40.46000,0.00000
40695,17-18-02-561,9205b6cf35126442b841,"2018-02-16 17:02:50",1.18,4476108491,"2018-02-18 02:49:54",802173187500,0.01000,0.00000,1.17000,VISA,IDFC,0.00000,0.00000,0.00000
40697,,f72a77e736e8d84e7d01,"2018-02-16 17:11:05",29500.00,4476123013,"2018-02-18 02:49:54",802173187500,309.75000,55.76000,29134.49000,VISA,AXIS,0.00000,55.76000,0.00000
40698,,2a9111e31c6f6a781602,"2018-02-16 17:12:46",17700.00,4476125435,"2018-02-18 02:49:54",802173187500,224.79000,40.46000,17434.75000,CC,SCB,0.00000,40.46000,0.00000
40702,,4f3ad02cb2753d64010b,"2018-02-16 17:29:42",17700.00,4476152913,"2018-02-18 02:49:54",802173187500,224.79000,40.46000,17434.75000,CC,HDFC,0.00000,40.46000,0.00000
40703,,ee48e49f38f9deb72af6,"2018-02-16 17:39:30",17700.00,4476178305,"2018-02-18 02:49:54",802173187500,354.00000,63.72000,17282.28000,AMEX,AMEX,0.00000,63.72000,0.00000
