"Order id","Invoice No","Txn ID","Txn Date",Amount,"Request ID","Request Date",UTR,"Service Fee","Total tax","Net Amount","Bank Name","Issuing Bank",CGST,IGST,SGST
40305,,c6fff4d57c8dbebb899b,"2018-02-11 11:18:45",23600.00,4466706265,"2018-02-15 00:20:55",802140839261,472.00000,84.96000,23043.04000,AMEX,,0.00000,84.96000,0.00000
40313,,e12e6209af1116d3dee1,"2018-02-11 16:19:44",29500.00,4467223321,"2018-02-15 00:20:55",802140839261,374.65000,67.44000,29057.91000,HDFB,,0.00000,67.44000,0.00000
40317,,a3b32a9b61bcb4bc0570,"2018-02-11 20:08:19",29500.00,4467601385,"2018-02-15 00:20:55",802140839261,590.00000,106.20000,28803.80000,AMEX,AMEX,0.00000,106.20000,0.00000
40318,,5ec25f30459991527b2a,"2018-02-11 20:10:49",29500.00,4467607279,"2018-02-15 00:20:55",802140839261,590.00000,106.20000,28803.80000,AMEX,AMEX,0.00000,106.20000,0.00000
40319,,035112cf3734e99374f6,"2018-02-11 20:44:48",23600.00,4467673431,"2018-02-15 00:20:55",802140839261,472.00000,84.96000,23043.04000,AMEX,,0.00000,84.96000,0.00000
40323,,a41b7f841d025d7bb34f,"2018-02-11 22:20:16",17700.00,4467825311,"2018-02-15 00:20:55",802140839261,224.79000,40.46000,17434.75000,ICIB,,0.00000,40.46000,0.00000
40324,,2d701e9e11a17d80f25a,"2018-02-11 22:40:33",17700.00,4467854079,"2018-02-15 00:20:55",802140839261,354.00000,63.72000,17282.28000,AMEX,,0.00000,63.72000,0.00000
40333,,c92b660dfd4a3fdb6138,"2018-02-12 07:34:07",17700.00,4468034861,"2018-02-15 00:20:55",802140839261,224.79000,40.46000,17434.75000,CC,CITI,0.00000,40.46000,0.00000
40335,,ce43cb87185a6f7eb515,"2018-02-12 09:04:30",17700.00,4468117515,"2018-02-15 00:20:55",802140839261,224.79000,40.46000,17434.75000,HDFB,,0.00000,40.46000,0.00000
40338,,6a0530265df710120411,"2018-02-12 11:09:20",17700.00,4468319245,"2018-02-15 00:20:55",802140839261,224.79000,40.46000,17434.75000,AXIB,,0.00000,40.46000,0.00000
40341,,98796e3f42814b950bed,"2018-02-12 11:51:00",17700.00,4468409233,"2018-02-15 00:20:55",802140839261,224.79000,40.46000,17434.75000,HDFB,,0.00000,40.46000,0.00000
40343,,3208dc825203a09a877b,"2018-02-12 12:24:18",41300.00,4468479347,"2018-02-15 00:20:55",802140839261,524.51000,94.41000,40681.08000,CC,HDFC,0.00000,94.41000,0.00000
40345,,abbee41eb5646b810c7b,"2018-02-12 12:45:58",17700.00,4468519575,"2018-02-15 00:20:55",802140839261,185.85000,33.45000,17480.70000,MAST,ICICI,0.00000,33.45000,0.00000
40346,,a519553d2119ba481232,"2018-02-12 13:01:34",17700.00,4468577403,"2018-02-15 00:20:55",802140839261,224.79000,40.46000,17434.75000,CC,ICICI,0.00000,40.46000,0.00000
40349,17-18-02-495,1e8ca066fe43f280974b,"2018-02-12 13:50:54",41300.00,4468668751,"2018-02-15 00:20:55",802140839261,524.51000,94.41000,40681.08000,CC,RBL,0.00000,94.41000,0.00000
40350,17-18-02-496,4b2689ce554e29741ed0,"2018-02-12 14:07:31",35400.00,4468701485,"2018-02-15 00:20:55",802140839261,708.00000,127.44000,34564.56000,AMEX,,0.00000,127.44000,0.00000
40351,,f57f4c0bf5a45cd0f795,"2018-02-12 14:16:42",17700.00,4468734675,"2018-02-15 00:20:55",802140839261,224.79000,40.46000,17434.75000,CC,CITI,0.00000,40.46000,0.00000
40355,,6dc4066385ba17ac4b1e,"2018-02-12 14:49:12",10000.00,4468771433,"2018-02-15 00:20:55",802140839261,105.00000,18.90000,9876.10000,VISA,HDFC,0.00000,18.90000,0.00000
40356,,a170c3a967176d757bad,"2018-02-12 14:53:31",11800.00,4468779921,"2018-02-15 00:20:55",802140839261,149.86000,26.97000,11623.17000,CC,INDUSIND,0.00000,26.97000,0.00000
40359,,fa489dd4c23838a7eb97,"2018-02-12 15:15:49",17700.00,4468814893,"2018-02-15 00:20:55",802140839261,185.85000,33.45000,17480.70000,VISA,IOB,0.00000,33.45000,0.00000
40360,17-18-02-497,e5cd3b9733920436ca8c,"2018-02-12 15:17:56",35400.00,4468818527,"2018-02-15 00:20:55",802140839261,371.70000,66.91000,34961.39000,MAST,ICICI,0.00000,66.91000,0.00000
40363,,a7c92df16bd56d5a829a,"2018-02-12 15:38:17",17700.00,4468850991,"2018-02-15 00:20:55",802140839261,185.85000,33.45000,17480.70000,VISA,HDFC,0.00000,33.45000,0.00000
40364,,f8d91bf76b0d719510cd,"2018-02-12 15:39:11",47200.00,4468860735,"2018-02-15 00:20:55",802140839261,495.60000,89.21000,46615.19000,MAST,INGV,0.00000,89.21000,0.00000
40367,,b7c2edb9d10f528d9eb8,"2018-02-12 16:27:49",41300.00,4468941231,"2018-02-15 00:20:55",802140839261,524.51000,94.41000,40681.08000,CC,CITI,0.00000,94.41000,0.00000
40370,,e10a810c245565eb3254,"2018-02-12 16:36:08",41300.00,4468955569,"2018-02-15 00:20:55",802140839261,524.51000,94.41000,40681.08000,ICIB,,0.00000,94.41000,0.00000
40372,,078fd9b5487ab93845b3,"2018-02-12 16:49:12",17700.00,4468976815,"2018-02-15 00:20:55",802140839261,185.85000,33.45000,17480.70000,MAES,SYND,0.00000,33.45000,0.00000
40373,,b8199b21472a24e22ff2,"2018-02-12 16:51:29",41300.00,4468979087,"2018-02-15 00:20:55",802140839261,524.51000,94.41000,40681.08000,CC,CITI,0.00000,94.41000,0.00000
40375,,ab2a8b3ddbac8135fed9,"2018-02-12 16:57:05",29500.00,4468990185,"2018-02-15 00:20:55",802140839261,374.65000,67.44000,29057.91000,CC,KOTAK,0.00000,67.44000,0.00000
40376,,0a78013101037cf617cb,"2018-02-12 17:01:05",17700.00,4468997403,"2018-02-15 00:20:55",802140839261,185.85000,33.45000,17480.70000,MAST,AXIS,0.00000,33.45000,0.00000
40378,17-18-02-498,15b004038583935b5f59,"2018-02-12 17:54:56",35400.00,4469098609,"2018-02-15 00:20:55",802140839261,449.58000,80.92000,34869.50000,CC,AXIS,0.00000,80.92000,0.00000
40379,,23f1ff84a6ce837b4c0d,"2018-02-12 18:22:44",16199.00,4469150713,"2018-02-15 00:20:55",802140839261,205.73000,37.03000,15956.24000,SBIB,,0.00000,37.03000,0.00000
40381,,d5db4e05cec51e2d8e24,"2018-02-12 18:58:56",17700.00,4469221955,"2018-02-15 00:20:55",802140839261,224.79000,40.46000,17434.75000,CC,CITI,0.00000,40.46000,0.00000
40382,,97d1a06c4664cdca35bb,"2018-02-12 19:20:12",17700.00,4469265379,"2018-02-15 00:20:55",802140839261,224.79000,40.46000,17434.75000,CC,SCB,0.00000,40.46000,0.00000
40383,,1d1b8c7c846067db8ef2,"2018-02-12 19:37:19",17700.00,4469297907,"2018-02-15 00:20:55",802140839261,224.79000,40.46000,17434.75000,CC,HDFC,0.00000,40.46000,0.00000
40386,17-18-02-499,679f62291fa36154ea2c,"2018-02-12 22:17:20",29500.00,4469588055,"2018-02-15 00:20:55",802140839261,309.75000,55.76000,29134.49000,SMAE,SBI,0.00000,55.76000,0.00000
40392,,913250d2c5a68bb3d057,"2018-02-12 22:52:03",17700.00,4469632539,"2018-02-15 00:20:55",802140839261,185.85000,33.45000,17480.70000,VISA,HDFC,0.00000,33.45000,0.00000
40393,,618953861f0cb8315781,"2018-02-12 22:55:34",17700.00,4469637885,"2018-02-15 00:20:55",802140839261,224.79000,40.46000,17434.75000,CC,HDFC,0.00000,40.46000,0.00000
40394,,8717c55e7e8d06bf9a99,"2018-02-12 22:57:15",17700.00,4469642863,"2018-02-15 00:20:55",802140839261,185.85000,33.45000,17480.70000,VISA,KOTAK,0.00000,33.45000,0.00000
40396,,78ef1556cd2a38ff9565,"2018-02-12 23:21:24",17700.00,4469665953,"2018-02-15 00:20:55",802140839261,224.79000,40.46000,17434.75000,ICIB,,0.00000,40.46000,0.00000
40398,,e40e184b9dd293dd5bff,"2018-02-13 05:00:03",47200.00,4469761583,"2018-02-15 00:20:55",802140839261,495.60000,89.21000,46615.19000,VISA,ICICI,0.00000,89.21000,0.00000
40399,17-18-02-500,2360c18dd194974d99b4,"2018-02-13 06:35:45",26550.00,4469778367,"2018-02-15 00:20:55",802140839261,278.78000,50.18000,26221.04000,MAST,AXIS,0.00000,50.18000,0.00000
40401,17-18-02-501,0d57a71e1108bf78c012,"2018-02-13 10:30:28",35400.00,4470021519,"2018-02-15 00:20:55",802140839261,449.58000,80.92000,34869.50000,CC,RBL,0.00000,80.92000,0.00000
40403,17-18-02-502,b189d5e31396f49030ec,"2018-02-13 11:44:34",38940.00,4470153393,"2018-02-15 00:20:55",802140839261,494.54000,89.02000,38356.44000,CC,ICICI,0.00000,89.02000,0.00000
40404,17-18-02-503,df6a4416639f102b0ae5,"2018-02-13 11:56:52",23600.00,4470176107,"2018-02-15 00:20:55",802140839261,299.72000,53.95000,23246.33000,CC,RBL,0.00000,53.95000,0.00000
40407,,439f0d7887736f08c9dd,"2018-02-13 12:10:29",17700.00,4470205345,"2018-02-15 00:20:55",802140839261,224.79000,40.46000,17434.75000,CC,CITI,0.00000,40.46000,0.00000
40408,17-18-02-504,46d5563889e070baf4c0,"2018-02-13 12:12:35",24499.00,4470217685,"2018-02-15 00:20:55",802140839261,257.24000,46.30000,24195.46000,MAST,CBI,0.00000,46.30000,0.00000
40409,,bfc71f65e5d52370bd13,"2018-02-13 12:14:02",17700.00,4470213365,"2018-02-15 00:20:55",802140839261,224.79000,40.46000,17434.75000,CC,HDFC,0.00000,40.46000,0.00000
40411,,11ce90cc3148301e73ff,"2018-02-13 12:24:25",14441.00,4470236421,"2018-02-15 00:20:55",802140839261,151.63000,27.29000,14262.08000,VISA,SBI,0.00000,27.29000,0.00000
40414,,5fc73a1c23d221e8933e,"2018-02-13 12:36:31",17700.00,4470257975,"2018-02-15 00:20:55",802140839261,224.79000,40.46000,17434.75000,CC,HDFC,0.00000,40.46000,0.00000
40415,,515b6559435c4e2c6ccd,"2018-02-13 12:38:46",29500.00,4470264741,"2018-02-15 00:20:55",802140839261,309.75000,55.76000,29134.49000,VISA,AXIS,0.00000,55.76000,0.00000
40416,,40e052d6b1148a7548d0,"2018-02-13 12:44:54",29500.00,4470275359,"2018-02-15 00:20:55",802140839261,374.65000,67.44000,29057.91000,CC,ICICI,0.00000,67.44000,0.00000
40417,17-18-02-505,6aac91a64fca7f172870,"2018-02-13 12:46:15",35400.00,4470277919,"2018-02-15 00:20:55",802140839261,449.58000,80.92000,34869.50000,CC,HDFC,0.00000,80.92000,0.00000
40422,17-18-02-506,19933e12dc780706d080,"2018-02-13 13:53:40",35400.00,4470402265,"2018-02-15 00:20:55",802140839261,371.70000,66.91000,34961.39000,VISA,ICICI,0.00000,66.91000,0.00000
40426,,fe5ead8e367ef09946fd,"2018-02-13 14:15:04",41300.00,4470438205,"2018-02-15 00:20:55",802140839261,524.51000,94.41000,40681.08000,CC,INDUSIND,0.00000,94.41000,0.00000
