"Order id","Invoice No","Txn ID","Txn Date",Amount,"Request ID","Request Date",UTR,"Service Fee","Total tax","Net Amount","Bank Name","Issuing Bank",CGST,IGST,SGST
40480,17-18-02-513,521a580f42252ad38c0d,"2018-02-14 07:31:35",41300.00,4471487343,"2018-02-16 21:54:37",802162663571,524.51000,94.41000,40681.08000,ICIB,,0.00000,94.41000,0.00000
40500,,2b397d1e9e3b746fda38,"2018-02-14 12:07:21",17700.00,4471892029,"2018-02-16 21:54:37",802162663571,224.79000,40.46000,17434.75000,HDFB,,0.00000,40.46000,0.00000
40515,,150c338a06db90b01452,"2018-02-14 13:46:37",17700.00,4472088501,"2018-02-16 21:54:37",802162663571,224.79000,40.46000,17434.75000,HDFB,,0.00000,40.46000,0.00000
40517,17-18-02-522,0ff92d6d1e5a4302a60d,"2018-02-14 13:50:48",53100.00,4472094359,"2018-02-16 21:54:37",802162663571,674.37000,121.39000,52304.24000,ICIB,,0.00000,121.39000,0.00000
40530,17-18-02-525,d0266064a8450d2d608e,"2018-02-14 15:01:36",53100.00,4472236249,"2018-02-16 21:54:37",802162663571,674.37000,121.39000,52304.24000,HDFB,,0.00000,121.39000,0.00000
40532,17-18-02-526,c306815d4e143f10de4a,"2018-02-14 15:17:45",41300.00,4472265911,"2018-02-16 21:54:37",802162663571,524.51000,94.41000,40681.08000,SBIB,,0.00000,94.41000,0.00000
40548,17-18-02-530,fa6dd545bcd5c77d1c3b,"2018-02-14 16:42:25",41300.00,4472435999,"2018-02-16 21:54:37",802162663571,524.51000,94.41000,40681.08000,IDBB,,0.00000,94.41000,0.00000
40561,,27b112f548ab750789bd,"2018-02-14 18:09:54",17700.00,4472585029,"2018-02-16 21:54:37",802162663571,224.79000,40.46000,17434.75000,HDFB,,0.00000,40.46000,0.00000
40565,,1342376147cc661ac7c4,"2018-02-14 18:37:21",46000.00,4472638519,"2018-02-16 21:54:37",802162663571,584.20000,105.16000,45310.64000,162B,,0.00000,105.16000,0.00000
40567,17-18-02-535,fed48270cdac0839bb0c,"2018-02-14 18:49:36",35400.00,4472662539,"2018-02-16 21:54:37",802162663571,449.58000,80.92000,34869.50000,HDFB,,0.00000,80.92000,0.00000
40575,17-18-02-538,c75678c496809d70d1a0,"2018-02-14 20:17:31",31860.00,4472835159,"2018-02-16 21:54:37",802162663571,404.62000,72.83000,31382.55000,SBIB,,0.00000,72.83000,0.00000
40576,,e4621a7a878a0936c3b9,"2018-02-14 20:21:22",17700.00,4472847729,"2018-02-16 21:54:37",802162663571,224.79000,40.46000,17434.75000,SBIB,,0.00000,40.46000,0.00000
40601,,57f6fb74f89b39e89c82,"2018-02-15 08:01:07",47200.00,4473360525,"2018-02-16 21:54:37",802162663571,599.44000,107.90000,46492.66000,CC,,0.00000,107.90000,0.00000
40603,17-18-02-540,1147b3ab87a234cd0b15,"2018-02-15 09:07:00",41300.00,4473428431,"2018-02-16 21:54:37",802162663571,524.51000,94.41000,40681.08000,CC,HDFC,0.00000,94.41000,0.00000
40604,,5ed6c3fd9cfe80f5b06a,"2018-02-15 09:19:23",41300.00,4473443385,"2018-02-16 21:54:37",802162663571,524.51000,94.41000,40681.08000,CC,HDFC,0.00000,94.41000,0.00000
40605,17-18-02-541,4c44b78d421c1698232b,"2018-02-15 11:27:18",35400.00,4473663189,"2018-02-16 21:54:37",802162663571,449.58000,80.92000,34869.50000,CC,AXIS,0.00000,80.92000,0.00000
40610,17-18-02-542,2c8dd46b697d96df0da1,"2018-02-15 12:29:32",11800.00,4473789393,"2018-02-16 21:54:37",802162663571,149.86000,26.97000,11623.17000,CC,CITI,0.00000,26.97000,0.00000
40612,,17bc75d4de62e650b5cf,"2018-02-15 12:43:10",17700.00,4473838693,"2018-02-16 21:54:37",802162663571,224.79000,40.46000,17434.75000,CC,ICICI,0.00000,40.46000,0.00000
40613,17-18-02-543,c0c871f6b54444f7c5d6,"2018-02-15 12:50:37",35000.00,4473850001,"2018-02-16 21:54:37",802162663571,367.50000,66.15000,34566.35000,VISA,ICICI,0.00000,66.15000,0.00000
40628,,4f7ad5f5e03b6d148b25,"2018-02-15 15:55:38",17700.00,4474211475,"2018-02-16 21:54:37",802162663571,224.79000,40.46000,17434.75000,CC,CITI,0.00000,40.46000,0.00000
40634,,95fbe1a508747392cd85,"2018-02-15 17:09:34",17700.00,4474332083,"2018-02-16 21:54:37",802162663571,185.85000,33.45000,17480.70000,VISA,KOTAK,0.00000,33.45000,0.00000
40636,17-18-02-547,147da95c345a718ce0ed,"2018-02-15 17:34:23",35400.00,4474377665,"2018-02-16 21:54:37",802162663571,371.70000,66.91000,34961.39000,VISA,ICICI,0.00000,66.91000,0.00000
