"Order id","Invoice No","Txn ID","Txn Date",Amount,"Request ID","Request Date",UTR,"Service Fee","Total tax","Net Amount","Bank Name","Issuing Bank",CGST,IGST,SGST
39247,,7bf4f7a258087205f21b,"2018-01-24 00:22:02",17700.00,4434653689,"2018-01-30 01:35:43",801295289732,224.79000,40.46000,17434.75000,HDFB,,0.00000,40.46000,0.00000
39250,,4729c193bb95101cd971,"2018-01-24 07:31:32",41300.00,4434748305,"2018-01-30 01:35:43",801295289732,524.51000,94.41000,40681.08000,HDFB,,0.00000,94.41000,0.00000
39253,,a6395c04640d08e8aa2a,"2018-01-24 07:47:52",70918.00,4434758843,"2018-01-30 01:35:43",801295289732,900.66000,162.12000,69855.22000,HDFB,,0.00000,162.12000,0.00000
39257,,fa14be3474e70e62771d,"2018-01-24 09:26:40",17700.00,4434879429,"2018-01-30 01:35:43",801295289732,224.79000,40.46000,17434.75000,AXIB,,0.00000,40.46000,0.00000
39262,,2f27010c38fb4dfb53ec,"2018-01-24 11:26:25",10000.00,4435106483,"2018-01-30 01:35:43",801295289732,127.00000,22.86000,9850.14000,162B,,0.00000,22.86000,0.00000
39267,,8f447617ea6e96b09c0b,"2018-01-24 11:55:47",11800.00,4435168077,"2018-01-30 01:35:43",801295289732,149.86000,26.97000,11623.17000,HDFB,,0.00000,26.97000,0.00000
39269,,942e1c53a68ec0254576,"2018-01-24 12:14:18",17700.00,4435211795,"2018-01-30 01:35:43",801295289732,224.79000,40.46000,17434.75000,AXIB,,0.00000,40.46000,0.00000
39272,17-18-01-263,3e2985855131ba89c359,"2018-01-24 12:33:09",35400.00,4435250357,"2018-01-30 01:35:43",801295289732,449.58000,80.92000,34869.50000,HDFB,,0.00000,80.92000,0.00000
39273,17-18-01-265,e6c4fa128b6042ded109,"2018-01-24 12:34:19",25000.00,4435253231,"2018-01-30 01:35:43",801295289732,317.50000,57.15000,24625.35000,HDFB,,0.00000,57.15000,0.00000
39305,,6423285bba2e27aa1ce4,"2018-01-24 16:26:04",35400.00,4435687273,"2018-01-30 01:35:43",801295289732,449.58000,80.92000,34869.50000,ICIB,,0.00000,80.92000,0.00000
39311,,f68e90c1c49a27cd8172,"2018-01-24 17:00:03",17700.00,4435739077,"2018-01-30 01:35:43",801295289732,224.79000,40.46000,17434.75000,HDFB,,0.00000,40.46000,0.00000
39314,,a2b540bbaa51f63e4ea9,"2018-01-24 17:14:37",10000.00,4435831103,"2018-01-30 01:35:43",801295289732,127.00000,22.86000,9850.14000,SBIB,,0.00000,22.86000,0.00000
39316,17-18-01-275,a9e826242a0356cc9fae,"2018-01-24 17:26:10",35400.00,4435797325,"2018-01-30 01:35:43",801295289732,449.58000,80.92000,34869.50000,HDFB,,0.00000,80.92000,0.00000
39327,,e0e594563c87482301b9,"2018-01-24 23:08:40",35400.00,4436447877,"2018-01-30 01:35:43",801295289732,449.58000,80.92000,34869.50000,HDFB,,0.00000,80.92000,0.00000
39329,17-18-01-278,3a062fc37c6489706fba,"2018-01-25 00:08:15",35400.00,4436508635,"2018-01-30 01:35:43",801295289732,371.70000,66.91000,34961.39000,MAST,RBL,0.00000,66.91000,0.00000
39330,,576a78197a4a70a791cf,"2018-01-25 04:21:58",41300.00,4436589103,"2018-01-30 00:00:03",801295257349,929.25000,167.27000,40203.48000,EMIA3,AXIS,0.00000,167.27000,0.00000
39332,,ff3fcd88b1d0d12c691c,"2018-01-25 08:43:07",23600.00,4436708257,"2018-01-30 00:00:03",801295257349,299.72000,53.95000,23246.33000,CC,SCB,0.00000,53.95000,0.00000
39334,17-18-01-279,8bb72bce40a90c20f055,"2018-01-25 10:07:09",29500.00,4436828851,"2018-01-30 01:35:43",801295289732,374.65000,67.44000,29057.91000,SBIB,,0.00000,67.44000,0.00000
39336,,4fca44541f084efc7b3e,"2018-01-25 11:20:46",10000.00,4436971201,"2018-01-30 15:26:19",801295289732,127.00000,22.86000,9850.14000,YESB,,0.00000,22.86000,0.00000
39346,,5ba4fe724fa2a027d742,"2018-01-25 12:24:05",35400.00,4437101577,"2018-01-30 00:00:03",801295257349,449.58000,80.92000,34869.50000,CC,ICICI,0.00000,80.92000,0.00000
39348,17-18-01-280,a0d70ff085631b1b61e1,"2018-01-25 13:12:29",82600.00,4437207237,"2018-01-30 01:35:43",801295289732,867.30000,156.11000,81576.59000,VISA,ICICI,0.00000,156.11000,0.00000
39353,,784e4000be0282afea07,"2018-01-25 13:35:18",30000.00,4437256391,"2018-01-30 00:00:03",801295257349,381.00000,68.58000,29550.42000,CC,HDFC,0.00000,68.58000,0.00000
39354,,094f65beee4ac10513c0,"2018-01-25 13:44:41",10000.00,4437272437,"2018-01-30 00:00:03",801295257349,127.00000,22.86000,9850.14000,CC,SBI,0.00000,22.86000,0.00000
39362,,3504bde1ac00096bbc6d,"2018-01-25 16:03:05",23600.00,4437529203,"2018-01-30 01:35:43",801295289732,472.00000,84.96000,23043.04000,AMEX,,0.00000,84.96000,0.00000
39363,,6c39774fd26f0c219370,"2018-01-25 16:12:11",4130.00,4437546245,"2018-01-30 00:00:03",801295257349,52.45000,9.44000,4068.11000,CC,YES,0.00000,9.44000,0.00000
39365,,32f26895c7d7817ef3c4,"2018-01-25 16:44:22",35400.00,4437604575,"2018-01-30 01:35:43",801295289732,708.00000,127.44000,34564.56000,AMEX,AMEX,0.00000,127.44000,0.00000
39369,17-18-01-282,e8f5551d2f3ce8fb6738,"2018-01-25 16:57:57",26550.00,4437633025,"2018-01-30 01:35:43",801295289732,337.19000,60.69000,26152.12000,SBIB,,0.00000,60.69000,0.00000
39372,,4c4b9990b748de8be722,"2018-01-25 18:00:56",41300.00,4437748915,"2018-01-30 15:31:41",801295289732,524.51000,94.41000,40681.08000,162B,,0.00000,94.41000,0.00000
39377,,b96d9b89d6e8439cb3d7,"2018-01-25 22:05:07",10000.00,4438235369,"2018-01-30 01:35:43",801295289732,200.00000,36.00000,9764.00000,AMEX,AMEX,0.00000,36.00000,0.00000
39378,,47da80bea8a4adb88f77,"2018-01-25 22:28:39",34500.00,4438272541,"2018-01-30 00:00:03",801295257349,438.15000,78.87000,33982.98000,CC,ICICI,0.00000,78.87000,0.00000
39379,,2dffc6679dbe4270b2fa,"2018-01-25 22:36:16",10000.00,4438284335,"2018-01-30 01:35:43",801295289732,127.00000,22.86000,9850.14000,AXIB,,0.00000,22.86000,0.00000
39380,17-18-01-283,e05e757836c15c59349b,"2018-01-25 23:18:45",47200.00,4438338869,"2018-01-30 00:00:03",801295257349,599.44000,107.90000,46492.66000,CC,AXIS,0.00000,107.90000,0.00000
39381,,67067e4afefe716add8a,"2018-01-25 23:28:33",33350.00,4438352187,"2018-01-30 00:00:03",801295257349,423.55000,76.24000,32850.21000,CC,ICICI,0.00000,76.24000,0.00000
39383,,b60ff3f5b9453aecec05,"2018-01-26 00:02:24",35400.00,4438381545,"2018-01-30 01:35:43",801295289732,708.00000,127.44000,34564.56000,AMEX,,0.00000,127.44000,0.00000
39385,17-18-01-284,088af841893a1838c9ec,"2018-01-26 11:31:20",35400.00,4438782889,"2018-01-30 01:35:43",801295289732,449.58000,80.92000,34869.50000,HDFB,,0.00000,80.92000,0.00000
39386,17-18-01-285,b26adcaa03980e6ce8e9,"2018-01-26 11:48:56",41300.00,4438824085,"2018-01-30 01:35:43",801295289732,433.65000,78.06000,40788.29000,VISA,ICICI,0.00000,78.06000,0.00000
39387,,43832b961b1e919bfc29,"2018-01-26 12:33:33",41300.00,4438913671,"2018-01-30 00:00:03",801295257349,524.51000,94.41000,40681.08000,CC,RBL,0.00000,94.41000,0.00000
