"Order id","Invoice No","Txn ID","Txn Date",Amount,"Request ID","Request Date",UTR,"Service Fee","Total tax","Net Amount","Bank Name","Issuing Bank",CGST,IGST,SGST
39550,17-18-01-313,d204947d784d1b13c247,"2018-01-30 10:47:55",35400.00,4445387493,"2018-02-01 23:49:02",802010112411,449.58000,80.92000,34869.50000,YESB,,0.00000,80.92000,0.00000
39560,,b87be818937fc5b714c3,"2018-01-30 11:57:56",10000.00,4445511929,"2018-02-01 23:49:02",802010112411,127.00000,22.86000,9850.14000,HDFB,,0.00000,22.86000,0.00000
39565,17-18-01-316,48820c36b4416a15a586,"2018-01-30 12:10:03",41300.00,4445549271,"2018-02-01 23:49:02",802010112411,524.51000,94.41000,40681.08000,SBIB,,0.00000,94.41000,0.00000
39584,17-18-01-324,4ae2f87de9c41a511086,"2018-01-30 14:28:42",8850.00,4445779517,"2018-02-01 23:49:02",802010112411,112.40000,20.23000,8717.37000,SBIB,,0.00000,20.23000,0.00000
39606,17-18-01-332,5276e2b5287a1fc79728,"2018-01-30 16:51:48",35400.00,4446027481,"2018-02-01 23:49:02",802010112411,449.58000,80.92000,34869.50000,SBIB,,0.00000,80.92000,0.00000
39612,,df2eabe986650c4aafb3,"2018-01-30 17:21:25",29500.00,4446082593,"2018-02-02 09:08:28",802010112411,374.65000,67.44000,29057.91000,ICIB,,0.00000,67.44000,0.00000
39639,17-18-01-342,9dbaa637834a8c673b84,"2018-01-30 21:27:16",35400.00,4446549127,"2018-02-01 23:49:02",802010112411,449.58000,80.92000,34869.50000,HDFB,,0.00000,80.92000,0.00000
39642,,930c47355fd1d7e269a0,"2018-01-30 22:28:55",47200.00,4446642881,"2018-02-01 23:49:02",802010112411,599.44000,107.90000,46492.66000,HDFB,,0.00000,107.90000,0.00000
39654,17-18-01-344,198161280f8d507bb31c,"2018-01-31 10:04:41",35400.00,4447004431,"2018-02-01 23:49:02",802010112411,708.00000,127.44000,34564.56000,AMEX,AMEX,0.00000,127.44000,0.00000
39657,17-18-01-346,3c25274b8a8741d0685a,"2018-01-31 10:52:27",23600.00,4447084089,"2018-02-01 23:49:02",802010112411,299.72000,53.95000,23246.33000,CC,INDUSIND,0.00000,53.95000,0.00000
39660,,031b56b96440506ac0c6,"2018-01-31 11:13:21",23600.00,4447119493,"2018-02-01 23:49:02",802010112411,299.72000,53.95000,23246.33000,CC,AXIS,0.00000,53.95000,0.00000
39661,17-18-01-347,77db09d2a2a999fa1d2f,"2018-01-31 11:58:35",23600.00,4447205829,"2018-02-01 23:49:02",802010112411,472.00000,84.96000,23043.04000,AMEX,,0.00000,84.96000,0.00000
39662,,addb829b5a8de3bb6ee5,"2018-01-31 12:31:02",10000.00,4447271569,"2018-02-01 23:49:02",802010112411,127.00000,22.86000,9850.14000,CC,SBI,0.00000,22.86000,0.00000
39664,17-18-01-348,8d5a112e6105ef0c7f7b,"2018-01-31 12:41:31",35400.00,4447304009,"2018-02-01 23:49:02",802010112411,371.70000,66.91000,34961.39000,MAST,AXIS,0.00000,66.91000,0.00000
39665,17-18-01-349,130e086a904eccf46342,"2018-01-31 13:09:58",5900.00,4447354221,"2018-02-01 23:49:02",802010112411,74.93000,13.49000,5811.58000,CC,HDFC,0.00000,13.49000,0.00000
39666,,70f509fc9157a2a8b92a,"2018-01-31 13:53:55",17700.00,4447430221,"2018-02-01 23:49:02",802010112411,185.85000,33.45000,17480.70000,MAST,ICICI,0.00000,33.45000,0.00000
39667,17-18-01-350,a6f75548ab1b21f83b7f,"2018-01-31 13:57:10",15340.00,4447446305,"2018-02-01 23:49:02",802010112411,161.07000,28.99000,15149.94000,VISA,INDUSIND,0.00000,28.99000,0.00000
39668,17-18-01-351,a9463aae96eb65ef4718,"2018-01-31 14:05:25",55000.00,4447452299,"2018-02-01 23:49:02",802010112411,1100.00000,198.00000,53702.00000,AMEX,AMEX,0.00000,198.00000,0.00000
39669,,0f2da130b6bbcce6daf8,"2018-01-31 15:09:36",21240.00,4447562981,"2018-02-01 23:49:02",802010112411,269.75000,48.56000,20921.69000,CC,HDFC,0.00000,48.56000,0.00000
39671,17-18-01-352,4eef278ee3f0bd824cdd,"2018-01-31 16:08:19",26550.00,4447660029,"2018-02-01 23:49:02",802010112411,337.19000,60.69000,26152.12000,CC,HDFC,0.00000,60.69000,0.00000
39672,17-18-01-353,6dd199ee580fe0b911a2,"2018-01-31 17:04:30",11800.00,4447764195,"2018-02-01 23:49:02",802010112411,149.86000,26.97000,11623.17000,CC,SBI,0.00000,26.97000,0.00000
39683,,9ee4acb1c53c6602ab84,"2018-01-31 19:02:22",23600.00,4447979201,"2018-02-01 23:49:02",802010112411,472.00000,84.96000,23043.04000,AMEX,,0.00000,84.96000,0.00000
39685,17-18-01-354,dc48616ab33c8cd17876,"2018-01-31 19:22:23",35400.00,4448016615,"2018-02-01 23:49:02",802010112411,449.58000,80.92000,34869.50000,CC,HDFC,0.00000,80.92000,0.00000
39686,,b777e064ac51f227a9ae,"2018-01-31 19:24:53",29500.00,4448020987,"2018-02-01 23:49:02",802010112411,374.65000,67.44000,29057.91000,CC,ICICI,0.00000,67.44000,0.00000
