"Order id","Invoice No","Txn ID","Txn Date",Amount,"Request ID","Request Date",UTR,"Service Fee","Total tax","Net Amount","Bank Name","Issuing Bank",CGST,IGST,SGST
40030,,a36a6042f4dc82b8d53a,"2018-02-07 09:03:46",17700.00,4459202809,"2018-02-09 22:07:17",802097837656,224.79000,40.46000,17434.75000,SBIB,,0.00000,40.46000,0.00000
40033,,485155892cfedd140e84,"2018-02-07 10:22:09",47200.00,4459320107,"2018-02-09 22:07:17",802097837656,599.44000,107.90000,46492.66000,ICIB,,0.00000,107.90000,0.00000
40034,17-18-02-428,c805bfcea1a84721b9e2,"2018-02-07 10:26:45",41300.00,4459329521,"2018-02-09 22:07:17",802097837656,524.51000,94.41000,40681.08000,HDFB,,0.00000,94.41000,0.00000
40043,17-18-02-430,749efe8685a2dd355107,"2018-02-07 11:52:55",38940.00,4459485893,"2018-02-09 22:07:17",802097837656,494.54000,89.02000,38356.44000,SBIB,,0.00000,89.02000,0.00000
40050,17-18-02-433,b29222fc41568fcb517a,"2018-02-07 12:43:18",35400.00,4459585485,"2018-02-09 22:07:17",802097837656,449.58000,80.92000,34869.50000,ICIB,,0.00000,80.92000,0.00000
40052,17-18-02-434,f8af2e295651b21daa42,"2018-02-07 12:52:30",35400.00,4459605697,"2018-02-09 22:07:17",802097837656,449.58000,80.92000,34869.50000,AXIB,,0.00000,80.92000,0.00000
40074,,c71ec5406abefb7a05bc,"2018-02-07 16:23:22",17700.00,4459970261,"2018-02-09 22:07:17",802097837656,224.79000,40.46000,17434.75000,ICIB,,0.00000,40.46000,0.00000
40080,17-18-02-445,2a5707761a21dd01ded9,"2018-02-07 17:01:05",35400.00,4460037771,"2018-02-09 22:07:17",802097837656,449.58000,80.92000,34869.50000,SVCNB,,0.00000,80.92000,0.00000
40083,17-18-02-447,6db5dc17d8e34eb302ec,"2018-02-07 17:09:42",41300.00,4460054277,"2018-02-09 22:07:17",802097837656,524.51000,94.41000,40681.08000,SBIB,,0.00000,94.41000,0.00000
40085,,692e163fe9650add0456,"2018-02-07 17:10:40",17700.00,4460054919,"2018-02-09 22:07:17",802097837656,224.79000,40.46000,17434.75000,HDFB,,0.00000,40.46000,0.00000
40092,17-18-02-450,7aed9d4c93f826cdc23d,"2018-02-07 18:11:29",35400.00,4460174065,"2018-02-09 22:07:17",802097837656,449.58000,80.92000,34869.50000,SBIB,,0.00000,80.92000,0.00000
40097,17-18-02-451,180b3064617d74e8d6a1,"2018-02-07 18:50:53",35400.00,4460258327,"2018-02-09 22:07:17",802097837656,449.58000,80.92000,34869.50000,SBIB,,0.00000,80.92000,0.00000
40107,17-18-02-457,37c2b0c2e655b6b6d695,"2018-02-07 20:38:42",5900.00,4460482003,"2018-02-09 22:07:17",802097837656,74.93000,13.49000,5811.58000,SBIB,,0.00000,13.49000,0.00000
40108,17-18-02-458,6caec7baf0c482305cae,"2018-02-07 20:41:00",35400.00,4460551601,"2018-02-09 22:07:17",802097837656,449.58000,80.92000,34869.50000,HDFB,,0.00000,80.92000,0.00000
40110,,b59c4e1ab8488a312110,"2018-02-07 21:23:24",17700.00,4460569961,"2018-02-09 22:07:17",802097837656,224.79000,40.46000,17434.75000,SBIB,,0.00000,40.46000,0.00000
40113,17-18-02-459,c7127a46796c5167bcc5,"2018-02-07 22:15:24",26550.00,4460658617,"2018-02-09 22:07:17",802097837656,337.19000,60.69000,26152.12000,SBIB,,0.00000,60.69000,0.00000
40119,17-18-02-461,9e8ef36d6e48800dac50,"2018-02-07 22:42:36",35400.00,4460699045,"2018-02-09 22:07:17",802097837656,449.58000,80.92000,34869.50000,AXIB,,0.00000,80.92000,0.00000
40123,,46f89023f115a28ee3ce,"2018-02-07 23:06:13",17700.00,4460728787,"2018-02-09 22:07:17",802097837656,224.79000,40.46000,17434.75000,ICIB,,0.00000,40.46000,0.00000
40137,17-18-02-467,539e7ccd81e027fb6c01,"2018-02-08 11:21:45",23600.00,4461219885,"2018-02-09 22:07:17",802097837656,299.72000,53.95000,23246.33000,CC,HDFC,0.00000,53.95000,0.00000
40150,,a1ccc04b743bb0b6cd1e,"2018-02-08 13:41:37",35400.00,4461528335,"2018-02-09 22:07:17",802097837656,371.70000,66.91000,34961.39000,VISA,ICICI,0.00000,66.91000,0.00000
40151,17-18-02-470,c0bce09c22d84c3651ba,"2018-02-08 14:51:00",23600.00,4461657935,"2018-02-09 22:07:17",802097837656,299.72000,53.95000,23246.33000,CC,CITI,0.00000,53.95000,0.00000
40155,17-18-02-471,146ee8b5c8c691ae691b,"2018-02-08 16:22:15",35400.00,4461839535,"2018-02-09 22:07:17",802097837656,371.70000,66.91000,34961.39000,VISA,SCB,0.00000,66.91000,0.00000
40157,17-18-02-472,f605abfac494c43db40a,"2018-02-08 16:29:19",1180.00,4461851845,"2018-02-09 22:07:17",802097837656,14.62000,0.00000,1165.38000,RUPAY,SBI,0.00000,0.00000,0.00000
40159,,3bd414efb14d9ccdbb1a,"2018-02-08 17:34:27",59000.00,4461981733,"2018-02-09 22:07:17",802097837656,749.30000,134.87000,58115.83000,CC,CITI,0.00000,134.87000,0.00000
40176,17-18-02-474,fb3c47f0c20ae5910371,"2018-02-08 19:17:14",35400.00,4462177721,"2018-02-09 22:07:17",802097837656,371.70000,66.91000,34961.39000,VISA,SBBJ,0.00000,66.91000,0.00000
40178,,2de06baafb589669dff3,"2018-02-08 21:29:29",17700.00,4462440149,"2018-02-09 22:07:17",802097837656,185.85000,33.45000,17480.70000,VISA,ICICI,0.00000,33.45000,0.00000
