"Order id","Invoice No","Txn ID","Txn Date",Amount,"Request ID","Request Date",UTR,"Service Fee","Total tax","Net Amount","Bank Name","Issuing Bank",CGST,IGST,SGST
41616,,915cf4f7f576b4e12b63,"2018-03-04 11:38:21",29500.00,4502518659,"2018-03-07 01:36:01",803067321501,374.65000,67.44000,29057.91000,ICIB,,0.00000,67.44000,0.00000
41630,,68af73386c5a5fdba92e,"2018-03-04 15:19:24",29500.00,4502932591,"2018-03-07 01:36:01",803067321501,590.00000,106.20000,28803.80000,AMEX,AMEX,0.00000,106.20000,0.00000
41644,,82707f7a1f0541f9ec30,"2018-03-04 19:12:43",35400.00,4503296447,"2018-03-07 01:36:01",803067321501,449.58000,80.92000,34869.50000,KRVB,,0.00000,80.92000,0.00000
41648,17-18-03-742,40c01310fb941a2663fc,"2018-03-04 19:16:56",2.36,4503303063,"2018-03-07 01:36:01",803067321501,0.05000,0.00000,2.31000,AMEX,AMEX,0.00000,0.00000,0.00000
41673,,0752ac44c21f0e9c897e,"2018-03-05 00:04:35",1.18,4503741019,"2018-03-07 01:36:01",803067321501,0.01000,0.00000,1.17000,CC,CITI,0.00000,0.00000,0.00000
41686,17-18-03-753,e2f9b69b149510d16cc0,"2018-03-05 08:16:58",29500.00,4503884721,"2018-03-07 01:36:01",803067321501,374.65000,67.44000,29057.91000,CC,AXIS,0.00000,67.44000,0.00000
41689,17-18-03-754,23698fdee731c0bf1953,"2018-03-05 10:28:59",35400.00,4504078377,"2018-03-07 01:36:01",803067321501,708.00000,127.44000,34564.56000,AMEX,,0.00000,127.44000,0.00000
41697,,3143f6badd48209d0460,"2018-03-05 12:27:23",11800.00,4504316453,"2018-03-07 01:36:01",803067321501,123.90000,22.30000,11653.80000,RUPAY,UBI,0.00000,22.30000,0.00000
41705,,ebe44253e51ce9b5798e,"2018-03-05 15:28:47",10000.00,4504661551,"2018-03-07 01:36:01",803067321501,200.00000,36.00000,9764.00000,AMEX,,0.00000,36.00000,0.00000
41709,,7404969fbcc4d88aaa66,"2018-03-05 17:36:05",29500.00,4504892359,"2018-03-07 01:36:01",803067321501,374.65000,67.44000,29057.91000,CC,SBI,0.00000,67.44000,0.00000
41710,17-18-03-756,a1df865f053b910954de,"2018-03-05 18:31:13",41300.00,4504985177,"2018-03-07 01:36:01",803067321501,524.51000,94.41000,40681.08000,CC,HDFC,0.00000,94.41000,0.00000
41711,,a23a17b5961de362aa25,"2018-03-05 19:24:26",29500.00,4505086779,"2018-03-07 01:36:01",803067321501,309.75000,55.76000,29134.49000,VISA,ICICI,0.00000,55.76000,0.00000
41714,,2d7a3ab617ef69624e4e,"2018-03-05 22:30:37",35400.00,4505424101,"2018-03-07 01:36:01",803067321501,449.58000,80.92000,34869.50000,CC,CITI,0.00000,80.92000,0.00000
41719,,d45e136879051e342bad,"2018-03-05 23:41:58",29500.00,4505507341,"2018-03-07 01:36:01",803067321501,309.75000,55.76000,29134.49000,VISA,KBL,0.00000,55.76000,0.00000
