"Order id","Invoice No","Txn ID","Txn Date",Amount,"Request ID","Request Date",UTR,"Service Fee","Total tax","Net Amount","Bank Name","Issuing Bank",CGST,IGST,SGST
41704,,3aa51a64ada07ae9860d,"2018-03-05 15:07:50",17700.00,4504616725,"2018-03-07 23:50:43",803078867974,224.79000,40.46000,17434.75000,HDFB,,0.00000,40.46000,0.00000
41706,17-18-03-755,ed4c2833a0fe699bb33b,"2018-03-05 15:31:18",31860.00,4504665895,"2018-03-07 23:50:43",803078867974,404.62000,72.83000,31382.55000,162B,,0.00000,72.83000,0.00000
41713,17-18-03-758,c26b7194927e8e8f5dfd,"2018-03-05 20:23:45",35400.00,4505201447,"2018-03-07 23:50:43",803078867974,449.58000,80.92000,34869.50000,ICIB,,0.00000,80.92000,0.00000
41721,,e274254faa20aded26a2,"2018-03-06 10:28:26",29500.00,4505860517,"2018-03-07 23:50:43",803078867974,374.65000,67.44000,29057.91000,CC,HDFC,0.00000,67.44000,0.00000
41725,17-18-03-759,b4b30bbf8004bf4cdeea,"2018-03-06 11:29:55",31860.00,4505974729,"2018-03-07 23:50:43",803078867974,404.62000,72.83000,31382.55000,CC,ICICI,0.00000,72.83000,0.00000
41733,,3f7a3ebd0252cbfbe95c,"2018-03-06 15:06:31",29500.00,4506394719,"2018-03-07 23:50:43",803078867974,374.65000,67.44000,29057.91000,CC,HDFC,0.00000,67.44000,0.00000
41739,17-18-03-768,5f9fb989c3f41ed4feaa,"2018-03-06 17:13:50",29500.00,4506603259,"2018-03-07 23:50:43",803078867974,374.65000,67.44000,29057.91000,CC,HDFC,0.00000,67.44000,0.00000
41740,17-18-03-767,635c75ba65f3aa2b27a4,"2018-03-06 17:19:09",35400.00,4506615265,"2018-03-07 23:50:43",803078867974,449.58000,80.92000,34869.50000,CC,ICICI,0.00000,80.92000,0.00000
41747,17-18-03-769,a62cf183a65101bfdea4,"2018-03-06 19:43:16",35400.00,4506878755,"2018-03-07 23:50:43",803078867974,449.58000,80.92000,34869.50000,CC,SBI,0.00000,80.92000,0.00000
41751,,f55ee1606c2280a40f4d,"2018-03-06 22:15:28",17700.00,4507154469,"2018-03-07 23:50:43",803078867974,224.79000,40.46000,17434.75000,CC,HDFC,0.00000,40.46000,0.00000
41752,,8dadfb358c9013bbdab3,"2018-03-06 23:35:43",23600.00,4507263543,"2018-03-07 23:50:43",803078867974,299.72000,53.95000,23246.33000,CC,HDFC,0.00000,53.95000,0.00000
