"Order id","Invoice No","Txn ID","Txn Date",Amount,"Request ID","Request Date",UTR,"Service Fee","Total tax","Net Amount","Bank Name","Issuing Bank",CGST,IGST,SGST
40129,17-18-02-464,4fd1ea84991d18e56015,"2018-02-08 00:15:28",35400.00,4460787009,"2018-02-13 10:10:43",802129195354,449.58000,80.92000,34869.50000,162B,,0.00000,80.92000,0.00000
40130,17-18-02-465,28783b93566e6ab929cc,"2018-02-08 02:25:43",41300.00,4460827907,"2018-02-13 01:04:29",802129195354,524.51000,94.41000,40681.08000,ICIB,,0.00000,94.41000,0.00000
40132,17-18-02-466,917f92ab6bae57e9e786,"2018-02-08 08:59:17",35400.00,4460969827,"2018-02-13 01:04:29",802129195354,449.58000,80.92000,34869.50000,SBIB,,0.00000,80.92000,0.00000
40133,,d9d0c49907c0d976f8c6,"2018-02-08 10:10:50",47200.00,4461077477,"2018-02-13 01:04:29",802129195354,599.44000,107.90000,46492.66000,HDFB,,0.00000,107.90000,0.00000
40138,17-18-02-469,6ff8f0eaaeb9eb091334,"2018-02-08 11:54:05",26550.00,4461286287,"2018-02-13 01:04:29",802129195354,337.19000,60.69000,26152.12000,ICIB,,0.00000,60.69000,0.00000
40163,,853ea49b3bcd00bec874,"2018-02-08 17:52:21",17700.00,4462010177,"2018-02-13 01:04:29",802129195354,224.79000,40.46000,17434.75000,HDFB,,0.00000,40.46000,0.00000
40183,,3f6b557262d2bb2aa32a,"2018-02-09 09:46:52",23600.00,4462905149,"2018-02-13 01:04:29",802129195354,247.80000,44.60000,23307.60000,MAST,HDFC,0.00000,44.60000,0.00000
40185,17-18-02-476,511d41f9edcdd727ca09,"2018-02-09 10:23:26",35400.00,4462968739,"2018-02-13 01:04:29",802129195354,449.58000,80.92000,34869.50000,CC,HDFC,0.00000,80.92000,0.00000
40186,17-18-02-477,6459620d4d654e9416e6,"2018-02-09 10:29:57",26550.00,4462983211,"2018-02-13 01:04:29",802129195354,278.78000,50.18000,26221.04000,MAST,AXIS,0.00000,50.18000,0.00000
40188,,a6da783e517c238675c5,"2018-02-09 10:35:52",17700.00,4462994833,"2018-02-13 01:04:29",802129195354,185.85000,33.45000,17480.70000,MAST,AXIS,0.00000,33.45000,0.00000
