"Order id","Invoice No","Txn ID","Txn Date",Amount,"Request ID","Request Date",UTR,"Service Fee","Total tax","Net Amount","Bank Name","Issuing Bank",CGST,IGST,SGST
39872,,687cebf6df58b6af96b0,"2018-02-03 18:16:03",17700.00,4453390007,"2018-02-07 00:50:22",802064220455,20.00000,3.60000,17676.40000,UPI,,0.00000,3.60000,0.00000
39879,,dd9f7a696a6c9313051d,"2018-02-03 22:34:03",29500.00,4453882105,"2018-02-07 00:50:22",802064220455,590.00000,106.20000,28803.80000,AMEX,AMEX,0.00000,106.20000,0.00000
39884,,2e424ab581352218b5fc,"2018-02-04 09:17:20",23600.00,4454141661,"2018-02-07 00:50:22",802064220455,472.00000,84.96000,23043.04000,AMEX,AMEX,0.00000,84.96000,0.00000
39887,,2969004b214f024b2b29,"2018-02-04 11:21:48",17700.00,4454314091,"2018-02-07 00:50:22",802064220455,224.79000,40.46000,17434.75000,HDFB,,0.00000,40.46000,0.00000
39888,,a4fcf373ab2f6672e3db,"2018-02-04 11:28:50",41300.00,4454328357,"2018-02-07 00:50:22",802064220455,524.51000,94.41000,40681.08000,YESB,,0.00000,94.41000,0.00000
39889,,2c67d127ae99ab5172d5,"2018-02-04 12:38:28",29500.00,4454456155,"2018-02-07 00:50:22",802064220455,374.65000,67.44000,29057.91000,HDFB,,0.00000,67.44000,0.00000
39893,,5536840e35983a530fa2,"2018-02-04 15:16:59",41300.00,4454732035,"2018-02-07 00:50:22",802064220455,524.51000,94.41000,40681.08000,HDFB,,0.00000,94.41000,0.00000
39898,,98116da2b45d8cc2145f,"2018-02-04 15:59:16",30090.00,4454793697,"2018-02-07 00:50:22",802064220455,382.14000,68.79000,29639.07000,ADBB,,0.00000,68.79000,0.00000
39900,,056897f718a3894567e0,"2018-02-04 17:25:24",29500.00,4454913149,"2018-02-07 00:50:22",802064220455,374.65000,67.44000,29057.91000,ICIB,,0.00000,67.44000,0.00000
39909,,eb78a3749eef125f99e8,"2018-02-05 10:49:26",41300.00,4455875295,"2018-02-07 00:50:22",802064220455,524.51000,94.41000,40681.08000,CC,HDFC,0.00000,94.41000,0.00000
39913,17-18-02-393,6c44f317fd44aef906ed,"2018-02-05 11:30:38",35400.00,4455950765,"2018-02-07 00:50:22",802064220455,708.00000,127.44000,34564.56000,AMEX,,0.00000,127.44000,0.00000
39916,17-18-02-395,22a5cd85ea53fcbe8464,"2018-02-05 11:39:52",53100.00,4455970363,"2018-02-07 00:50:22",802064220455,674.37000,121.39000,52304.24000,CC,HDFC,0.00000,121.39000,0.00000
39921,17-18-02-396,1188d0af66a5fa6d0031,"2018-02-05 12:01:22",41300.00,4456008831,"2018-02-07 00:50:22",802064220455,433.65000,78.06000,40788.29000,VISA,AXIS,0.00000,78.06000,0.00000
39925,17-18-02-398,20fdc297039dbd2bde2d,"2018-02-05 12:58:42",1180.00,4456144401,"2018-02-07 00:50:22",802064220455,14.62000,0.00000,1165.38000,RUPAY,PNB,0.00000,0.00000,0.00000
39930,,d68c0e8037bf3f4367d1,"2018-02-05 14:11:20",41300.00,4456275611,"2018-02-07 00:50:22",802064220455,433.65000,78.06000,40788.29000,VISA,KBL,0.00000,78.06000,0.00000
39931,,26c8cb156f316fd1c69e,"2018-02-05 14:21:23",21240.00,4456292837,"2018-02-07 00:50:22",802064220455,223.02000,40.14000,20976.84000,RUPAY,UBI,0.00000,40.14000,0.00000
39938,17-18-02-400,e4ec6adf7c5477026839,"2018-02-05 16:20:15",35400.00,4456509011,"2018-02-07 00:50:22",802064220455,449.58000,80.92000,34869.50000,CC,ICICI,0.00000,80.92000,0.00000
39941,17-18-02-401,a5b4a132d125b0e46aa6,"2018-02-05 18:00:41",41300.00,4456688005,"2018-02-07 00:50:22",802064220455,433.65000,78.06000,40788.29000,MAST,AXIS,0.00000,78.06000,0.00000
39942,17-18-02-402,94ba897d549d4a72caf0,"2018-02-05 18:31:52",35400.00,4456746483,"2018-02-07 00:50:22",802064220455,371.70000,66.91000,34961.39000,CITD,CITI,0.00000,66.91000,0.00000
39945,,502f51a8c7514f140b5f,"2018-02-05 19:34:11",41300.00,4456863511,"2018-02-07 00:50:22",802064220455,524.51000,94.41000,40681.08000,CC,CITI,0.00000,94.41000,0.00000
39946,17-18-02-403,b188c4258d845f4b06fb,"2018-02-05 19:52:43",47200.00,4456904995,"2018-02-07 00:50:22",802064220455,495.60000,89.21000,46615.19000,VISA,IDBI,0.00000,89.21000,0.00000
39950,,642c3b8145376fe2489e,"2018-02-05 21:45:45",17700.00,4457131489,"2018-02-07 00:50:22",802064220455,354.00000,63.72000,17282.28000,AMEX,,0.00000,63.72000,0.00000
39951,17-18-02-417,10b4966db7b3d599f3a1,"2018-02-05 22:18:38",26550.00,4457183263,"2018-02-07 00:50:22",802064220455,337.19000,60.69000,26152.12000,CC,KOTAK,0.00000,60.69000,0.00000
39953,17-18-02-404,3f662115c607bc6d9282,"2018-02-05 22:23:57",23600.00,4457188805,"2018-02-07 00:50:22",802064220455,299.72000,53.95000,23246.33000,CC,ICICI,0.00000,53.95000,0.00000
39954,,90aec1e0c381d86dbb73,"2018-02-05 23:55:12",41300.00,4457289867,"2018-02-07 00:50:22",802064220455,826.00000,148.68000,40325.32000,AMEX,AMEX,0.00000,148.68000,0.00000
