"Order id","Invoice No","Txn ID","Txn Date",Amount,"Request ID","Request Date",UTR,"Service Fee","Total tax","Net Amount","Bank Name","Issuing Bank",CGST,IGST,SGST
39709,17-18-02-358,218eb412d18be2af1ecb,"2018-02-01 08:15:50",41300.00,4448638575,"2018-02-04 00:23:29",802031936198,524.51000,94.41000,40681.08000,AXIB,,0.00000,94.41000,0.00000
39712,,d3a992ee088f1d824b27,"2018-02-01 09:00:01",29500.00,4448690199,"2018-02-04 00:23:29",802031936198,374.65000,67.44000,29057.91000,ICIB,,0.00000,67.44000,0.00000
39719,17-18-02-359,d1ab9927a06ea8398438,"2018-02-01 10:32:21",35400.00,4448839525,"2018-02-04 00:23:29",802031936198,449.58000,80.92000,34869.50000,HDFB,,0.00000,80.92000,0.00000
39724,,1f80538055c2feded3bf,"2018-02-01 11:08:47",15340.00,4448908811,"2018-02-04 00:23:29",802031936198,194.82000,35.07000,15110.11000,HDFB,,0.00000,35.07000,0.00000
39734,17-18-02-363,241bcfe7f4e48de98eba,"2018-02-01 12:51:38",35400.00,4449144759,"2018-02-04 00:23:29",802031936198,371.70000,66.91000,34961.39000,CITD,CITI,0.00000,66.91000,0.00000
39747,17-18-02-369,6481065707766d4d8de4,"2018-02-01 16:33:16",23600.00,4449553041,"2018-02-04 00:23:29",802031936198,299.72000,53.95000,23246.33000,HDFB,,0.00000,53.95000,0.00000
39767,,9a4ed25596e984d86da3,"2018-02-01 22:01:10",29500.00,4450171581,"2018-02-04 00:23:29",802031936198,374.65000,67.44000,29057.91000,SBIB,,0.00000,67.44000,0.00000
39770,17-18-02-374,79d2671a27061cae9f56,"2018-02-02 09:26:46",41300.00,4450557849,"2018-02-04 00:23:29",802031936198,524.51000,94.41000,40681.08000,CC,SBI,0.00000,94.41000,0.00000
39772,,35e5f659f6e11b5463c7,"2018-02-02 09:52:28",29500.00,4450598267,"2018-02-04 00:23:29",802031936198,309.75000,55.76000,29134.49000,VISA,SCB,0.00000,55.76000,0.00000
39773,17-18-02-375,68cf35a48c18fd269bb8,"2018-02-02 09:53:14",35400.00,4450599387,"2018-02-04 00:23:29",802031936198,449.58000,80.92000,34869.50000,CC,CITI,0.00000,80.92000,0.00000
39774,,c78a083d447b2dc8d432,"2018-02-02 09:53:59",17700.00,4450599739,"2018-02-04 00:23:29",802031936198,224.79000,40.46000,17434.75000,CC,HDFC,0.00000,40.46000,0.00000
39782,,8f200aeb03346e08e218,"2018-02-02 10:54:39",17700.00,4450710969,"2018-02-04 00:23:29",802031936198,185.85000,33.45000,17480.70000,MAST,BOI,0.00000,33.45000,0.00000
39784,,0c6acb82b9b7c9c437f8,"2018-02-02 11:26:30",29500.00,4450773579,"2018-02-04 00:23:29",802031936198,309.75000,55.76000,29134.49000,MAST,PNB,0.00000,55.76000,0.00000
39785,17-18-02-379,bc35d9bad7bec212e09b,"2018-02-02 12:05:11",41300.00,4450864601,"2018-02-04 00:23:29",802031936198,524.51000,94.41000,40681.08000,CC,SCB,0.00000,94.41000,0.00000
39786,17-18-02-381,84328ce86756174a9c79,"2018-02-02 12:06:14",41300.00,4450885549,"2018-02-04 00:23:29",802031936198,524.51000,94.41000,40681.08000,CC,HDFC,0.00000,94.41000,0.00000
39788,17-18-02-383,a0b47e4e4f0e36e834f6,"2018-02-02 12:28:19",41300.00,4450945461,"2018-02-04 00:23:29",802031936198,433.65000,78.06000,40788.29000,VISA,SIB,0.00000,78.06000,0.00000
39796,,caa8ec07883704a32595,"2018-02-02 14:32:16",15340.00,4451192125,"2018-02-04 00:23:29",802031936198,194.82000,35.07000,15110.11000,CC,HDFC,0.00000,35.07000,0.00000
39798,,81dc5da74c3243d6e354,"2018-02-02 14:35:09",2360.00,4451196997,"2018-02-04 00:23:29",802031936198,24.78000,4.46000,2330.76000,MAST,HDFC,0.00000,4.46000,0.00000
39802,,debeecd6af60d27aca5a,"2018-02-02 14:44:12",17700.00,4451216285,"2018-02-04 00:23:29",802031936198,354.00000,63.72000,17282.28000,AMEX,,0.00000,63.72000,0.00000
39813,,1e7830ed1eb6141f3a04,"2018-02-02 16:47:07",17700.00,4451423761,"2018-02-04 00:23:29",802031936198,185.85000,33.45000,17480.70000,VISA,SBI,0.00000,33.45000,0.00000
39814,17-18-02-384,e14e00a6e1bd4dd209f3,"2018-02-02 16:57:40",35400.00,4451442015,"2018-02-04 00:23:29",802031936198,449.58000,80.92000,34869.50000,CC,CITI,0.00000,80.92000,0.00000
39818,,edba77866a47fca9d78b,"2018-02-02 17:47:49",10000.00,4451528921,"2018-02-04 00:23:29",802031936198,127.00000,22.86000,9850.14000,CC,RBL,0.00000,22.86000,0.00000
39823,,ed49bc540eb6eb37c115,"2018-02-02 18:48:21",17700.00,4451647049,"2018-02-04 00:23:29",802031936198,224.79000,40.46000,17434.75000,CC,ICICI,0.00000,40.46000,0.00000
39826,17-18-02-386,6fd47098bd9f36b72481,"2018-02-02 19:39:01",1180.00,4451744091,"2018-02-04 00:23:29",802031936198,14.62000,0.00000,1165.38000,MAST,BOB,0.00000,0.00000,0.00000
39829,,bdafb1b6cfae41e9e91f,"2018-02-02 21:01:39",29500.00,4451915781,"2018-02-04 00:23:29",802031936198,309.75000,55.76000,29134.49000,VISA,AXIS,0.00000,55.76000,0.00000
