"Order id","Invoice No","Txn ID","Txn Date",Amount,"Request ID","Request Date",UTR,"Service Fee","Total tax","Net Amount","Bank Name","Issuing Bank",CGST,IGST,SGST
39458,,0ded8dd4082b5b43a8e8,"2018-01-28 09:49:14",10030.00,4442051179,"2018-01-30 21:40:06",801306365438,127.38000,22.93000,9879.69000,HDFB,,0.00000,22.93000,0.00000
39462,,34233c760071219674ee,"2018-01-28 12:09:50",17700.00,4442275443,"2018-01-30 21:40:06",801306365438,224.79000,40.46000,17434.75000,SBIB,,0.00000,40.46000,0.00000
39464,17-18-01-293,07ef7c903e5366df6a9e,"2018-01-28 12:24:21",20060.00,4442304937,"2018-01-30 21:40:06",801306365438,254.76000,45.86000,19759.38000,HDFB,,0.00000,45.86000,0.00000
39469,17-18-01-295,4a4dadf3a4c47baac646,"2018-01-28 13:11:57",25000.00,4442396715,"2018-01-30 21:40:06",801306365438,500.00000,90.00000,24410.00000,AMEX,AMEX,0.00000,90.00000,0.00000
39472,,c5fee74d8e3969030a5f,"2018-01-28 13:21:10",23600.00,4442414001,"2018-01-30 21:40:06",801306365438,472.00000,84.96000,23043.04000,AMEX,,0.00000,84.96000,0.00000
39475,,27df5b1acff9dbfbd958,"2018-01-28 13:51:03",10000.00,4442467705,"2018-01-30 21:40:06",801306365438,200.00000,36.00000,9764.00000,AMEX,AMEX,0.00000,36.00000,0.00000
39477,17-18-01-296,ecbbbfc4dd4ba35b5336,"2018-01-28 18:01:35",35400.00,4442861237,"2018-01-30 21:40:06",801306365438,449.58000,80.92000,34869.50000,HDFB,,0.00000,80.92000,0.00000
39492,,48d0aa55b31b0fe42bf4,"2018-01-29 10:39:25",35400.00,4443743149,"2018-01-30 21:40:06",801306365438,371.70000,66.91000,34961.39000,MAST,HDFC,0.00000,66.91000,0.00000
39493,17-18-01-298,8a43591920de62297fb6,"2018-01-29 10:42:02",35400.00,4443745467,"2018-01-30 21:40:06",801306365438,371.70000,66.91000,34961.39000,VISA,HDFC,0.00000,66.91000,0.00000
39494,17-18-01-299,1e39482280ce4a9c84a8,"2018-01-29 10:43:38",35400.00,4443750361,"2018-01-30 21:40:06",801306365438,449.58000,80.92000,34869.50000,CC,ICICI,0.00000,80.92000,0.00000
39496,,3619a72cd0f245732048,"2018-01-29 11:01:54",35400.00,4443785715,"2018-01-30 21:40:06",801306365438,449.58000,80.92000,34869.50000,CC,SCB,0.00000,80.92000,0.00000
39497,,1c46905a0663bde52a53,"2018-01-29 11:37:41",41300.00,4443848047,"2018-01-30 21:40:06",801306365438,524.51000,94.41000,40681.08000,CC,HDFC,0.00000,94.41000,0.00000
39499,,642a417ffffab6ebda34,"2018-01-29 11:48:31",17700.00,4443881689,"2018-01-30 21:40:06",801306365438,185.85000,33.45000,17480.70000,MAST,PNB,0.00000,33.45000,0.00000
39501,17-18-01-300,32c14b79ff70a73c17f5,"2018-01-29 12:05:59",23600.00,4443919285,"2018-01-30 21:40:06",801306365438,472.00000,84.96000,23043.04000,AMEX,AMEX,0.00000,84.96000,0.00000
39505,,a26a75620d7acd951230,"2018-01-29 12:19:10",94400.00,4443929881,"2018-01-30 21:40:06",801306365438,991.20000,178.42000,93230.38000,MAST,HDFC,0.00000,178.42000,0.00000
39506,17-18-01-302,d7839faafa6feaba0612,"2018-01-29 12:42:08",35400.00,4443975341,"2018-01-30 21:40:06",801306365438,449.58000,80.92000,34869.50000,CC,SBI,0.00000,80.92000,0.00000
39507,,2be914f9dc360ddbe451,"2018-01-29 12:51:45",23600.00,4443999861,"2018-01-30 21:40:06",801306365438,472.00000,84.96000,23043.04000,AMEX,AMEX,0.00000,84.96000,0.00000
39508,17-18-01-303,dd47f60434a8633efb04,"2018-01-29 12:58:38",35400.00,4444004589,"2018-01-30 21:40:06",801306365438,371.70000,66.91000,34961.39000,MAST,CITI,0.00000,66.91000,0.00000
39511,,c2978b96a34aae274a47,"2018-01-29 14:46:27",23600.00,4444195577,"2018-01-30 21:40:06",801306365438,472.00000,84.96000,23043.04000,AMEX,,0.00000,84.96000,0.00000
39516,17-18-01-307,85bdd142c8020b193271,"2018-01-29 15:16:04",35400.00,4444244371,"2018-01-30 21:40:06",801306365438,449.58000,80.92000,34869.50000,CC,HDFC,0.00000,80.92000,0.00000
39515,17-18-01-306,db8b86a106e027662274,"2018-01-29 15:17:14",35400.00,4444244263,"2018-01-30 21:40:06",801306365438,449.58000,80.92000,34869.50000,CC,HDFC,0.00000,80.92000,0.00000
39520,,df8782a6cd0c73373705,"2018-01-29 15:33:08",10000.00,4444269799,"2018-01-30 21:40:06",801306365438,105.00000,18.90000,9876.10000,MAST,YES,0.00000,18.90000,0.00000
39535,,a39e4440ea5c39ed9477,"2018-01-29 20:33:06",33866.00,4444792447,"2018-01-30 21:40:06",801306365438,355.59000,64.01000,33446.40000,VISA,AXIS,0.00000,64.01000,0.00000
39537,17-18-01-310,77ba1dfeb5c3ba2947d0,"2018-01-29 21:34:02",35400.00,4444891137,"2018-01-30 21:40:06",801306365438,449.58000,80.92000,34869.50000,CC,CITI,0.00000,80.92000,0.00000
39539,,9f39bf6a0816bc92739f,"2018-01-29 21:45:08",17700.00,4444910193,"2018-01-30 21:40:06",801306365438,224.79000,40.46000,17434.75000,CC,ICICI,0.00000,40.46000,0.00000
