"Order id","Invoice No","Txn ID","Txn Date",Amount,"Request ID","Request Date",UTR,"Service Fee","Total tax","Net Amount","Bank Name","Issuing Bank",CGST,IGST,SGST
39651,,96933ff28bd44b728ea4,"2018-01-31 08:57:40",17700.00,4446908877,"2018-02-03 01:40:26",802021126517,224.79000,40.46000,17434.75000,162B,,0.00000,40.46000,0.00000
39653,,6424267cf0955ca987ab,"2018-01-31 09:11:58",35400.00,4446927399,"2018-02-03 01:40:26",802021126517,449.58000,80.92000,34869.50000,SYNDB,,0.00000,80.92000,0.00000
39655,17-18-01-345,b5b97ca00ca937451b96,"2018-01-31 10:08:48",35400.00,4447009809,"2018-02-03 01:40:26",802021126517,449.58000,80.92000,34869.50000,AXIB,,0.00000,80.92000,0.00000
39656,,46631ee2eb01c572d626,"2018-01-31 10:16:09",41300.00,4447021923,"2018-02-03 01:40:26",802021126517,524.51000,94.41000,40681.08000,ICIB,,0.00000,94.41000,0.00000
39670,,d650a4eef82243c00ec1,"2018-01-31 16:07:25",17700.00,4447657613,"2018-02-03 01:40:26",802021126517,224.79000,40.46000,17434.75000,162B,,0.00000,40.46000,0.00000
39691,,0f690991a92e109f5fe5,"2018-01-31 21:38:58",23600.00,4448295405,"2018-02-03 01:40:26",802021126517,299.72000,53.95000,23246.33000,HDFB,,0.00000,53.95000,0.00000
39695,17-18-01-355,92c38c138d2fac5fa3a2,"2018-01-31 22:30:38",1180.00,4448382901,"2018-02-03 01:40:26",802021126517,14.99000,2.70000,1162.31000,ICIB,,0.00000,2.70000,0.00000
39701,,f5357add8a436843551a,"2018-01-31 23:45:42",41300.00,4448479633,"2018-02-03 01:40:26",802021126517,524.51000,94.41000,40681.08000,ICIB,,0.00000,94.41000,0.00000
39702,,f2afbc5ef2f7dd07aaff,"2018-02-01 00:10:23",1829.00,4448498743,"2018-02-03 01:40:26",802021126517,22.66000,0.00000,1806.34000,VISA,HDFC,0.00000,0.00000,0.00000
39710,,69201ebb6b02e11f00c3,"2018-02-01 08:31:47",17700.00,4448655425,"2018-02-03 01:40:26",802021126517,224.79000,40.46000,17434.75000,CC,CITI,0.00000,40.46000,0.00000
39711,,b85cc3a77de6742bb512,"2018-02-01 08:58:23",29500.00,4448692153,"2018-02-03 01:40:26",802021126517,663.75000,119.48000,28716.77000,EMI12,HDFC,0.00000,119.48000,0.00000
39718,,dab3d405c96518da074e,"2018-02-01 10:24:31",17700.00,4448826435,"2018-02-03 01:40:26",802021126517,224.79000,40.46000,17434.75000,CC,KOTAK,0.00000,40.46000,0.00000
39721,17-18-02-360,c77af4620fe6f8aad1a6,"2018-02-01 10:45:09",41300.00,4448860367,"2018-02-03 01:40:26",802021126517,524.51000,94.41000,40681.08000,CC,CITI,0.00000,94.41000,0.00000
39722,17-18-02-361,f1ba0b67236ce1054eee,"2018-02-01 10:48:28",141600.00,4448876289,"2018-02-03 01:40:26",802021126517,1798.32000,323.70000,139477.98000,CC,AXIS,0.00000,323.70000,0.00000
39725,17-18-02-362,e6c390f76a233395c9b8,"2018-02-01 11:44:45",35400.00,4448983603,"2018-02-03 01:40:26",802021126517,708.00000,127.44000,34564.56000,AMEX,AMEX,0.00000,127.44000,0.00000
39726,,cae8fddd676ccc80b248,"2018-02-01 11:45:30",29500.00,4448984793,"2018-02-03 01:40:26",802021126517,374.65000,67.44000,29057.91000,CC,AXIS,0.00000,67.44000,0.00000
39733,,592139500c79dc78592c,"2018-02-01 12:34:37",27848.00,4449098677,"2018-02-03 01:40:26",802021126517,292.40000,52.63000,27502.97000,VISA,HDFC,0.00000,52.63000,0.00000
39737,17-18-02-365,850f2d756d87e91f86e2,"2018-02-01 13:17:54",35400.00,4449188003,"2018-02-03 01:40:26",802021126517,371.70000,66.91000,34961.39000,VISA,ICICI,0.00000,66.91000,0.00000
39739,,7ea5e97334f8a21a2ff4,"2018-02-01 13:21:09",29500.00,4449196363,"2018-02-03 01:40:26",802021126517,309.75000,55.76000,29134.49000,VISA,ICICI,0.00000,55.76000,0.00000
39742,17-18-02-368,ad8c6f0b478e1f756e85,"2018-02-01 14:45:37",26550.00,4449357755,"2018-02-03 01:40:26",802021126517,20.00000,3.60000,26526.40000,UPI,,0.00000,3.60000,0.00000
39743,,339a1e12595beb712f3d,"2018-02-01 14:59:18",41300.00,4449383513,"2018-02-03 01:40:26",802021126517,524.51000,94.41000,40681.08000,CC,HDFC,0.00000,94.41000,0.00000
39749,,64f4c37eb8591f49638c,"2018-02-01 16:36:32",5900.00,4449554957,"2018-02-03 01:40:26",802021126517,61.95000,11.15000,5826.90000,VISA,SBI,0.00000,11.15000,0.00000
39751,,1f9a6123cf6b3dd70be5,"2018-02-01 16:45:44",29500.00,4449571111,"2018-02-03 01:40:26",802021126517,374.65000,67.44000,29057.91000,CC,CITI,0.00000,67.44000,0.00000
